Sampling Rate : 128 Hz,Duration : 10 Minutes
Time,PPG
333.28125,-17587.45703
333.2890625,-17582.48047
333.296875,-17575.01172
333.3046875,-17568.02539
333.3125,-17564.56836
333.3203125,-17566.88086
333.328125,-17575.69531
333.3359375,-17590.24023
333.34375,-17609.77148
333.3515625,-17633.37891
333.359375,-17660.50781
333.3671875,-17690.87695
333.375,-17723.875
333.3828125,-17759.33008
333.390625,-17797.24609
333.3984375,-17838.30859
333.40625,-17883.81055
333.4140625,-17934.91602
333.421875,-17992.05664
333.4296875,-18054.25391
333.4375,-18118.72266
333.4453125,-18182.13281
333.453125,-18241.11914
333.4609375,-18294.0957
333.46875,-18341.9043
333.4765625,-18387.02344
333.484375,-18433.10352
333.4921875,-18482.18555
333.5,-18533.27734
333.5078125,-18583.78516
333.515625,-18628.05273
333.5234375,-18661.70117
333.53125,-18683.35156
333.5390625,-18695.86914
333.546875,-18705.625
333.5546875,-18719.66016
333.5625,-18742.74609
333.5703125,-18775.00586
333.578125,-18811.64063
333.5859375,-18846.08984
333.59375,-18872.7793
333.6015625,-18890.56445
333.609375,-18903.06836
333.6171875,-18916.13281
333.625,-18935.22852
333.6328125,-18961.98242
333.640625,-18994.10156
333.6484375,-19027.29297
333.65625,-19057.38477
333.6640625,-19082.28516
333.671875,-19101.42383
333.6796875,-19114.32813
333.6875,-19119.5625
333.6953125,-19114.76953
333.703125,-19098.64844
333.7109375,-19072.53125
333.71875,-19040.23047
333.7265625,-19007.04102
333.734375,-18976.20508
333.7421875,-18947.5918
333.75,-18918.13281
333.7578125,-18883.83984
333.765625,-18843.58008
333.7734375,-18799.71484
333.78125,-18757.24023
333.7890625,-18720.88477
333.796875,-18691.7207
333.8046875,-18666.47852
333.8125,-18638.97656
333.8203125,-18603.59961
333.828125,-18558.80273
333.8359375,-18508.05469
333.84375,-18458.89844
333.8515625,-18419.61328
333.859375,-18395.37891
333.8671875,-18386.98438
333.875,-18390.04297
333.8828125,-18397.46094
333.890625,-18402.35156
333.8984375,-18400.03125
333.90625,-18390.02344
333.9140625,-18374.98828
333.921875,-18359.45508
333.9296875,-18347.92188
333.9375,-18342.82227
333.9453125,-18344.03125
333.953125,-18348.98242
333.9609375,-18353.70703
333.96875,-18354.64453
333.9765625,-18349.57031
333.984375,-18338.72461
333.9921875,-18324.52539
334,-18310.11719
334.0078125,-18298.63867
334.015625,-18291.0957
334.0234375,-18286.3457
334.03125,-18281.93555
334.0390625,-18275.16602
334.046875,-18265.34961
334.0546875,-18253.64258
334.0625,-18242.49219
334.0703125,-18234.12109
334.078125,-18228.91797
334.0859375,-18225.44336
334.09375,-18221.35156
334.1015625,-18214.6543
334.109375,-18204.79883
334.1171875,-18191.79883
334.125,-18175.57617
334.1328125,-18155.14453
334.140625,-18128.6582
334.1484375,-18095.71289
334.15625,-18057.89063
334.1640625,-18019.44727
334.171875,-17986.06641
334.1796875,-17962.07617
334.1875,-17949.35938
334.1953125,-17946.35938
334.203125,-17949.51758
334.2109375,-17955.10938
334.21875,-17960.49609
334.2265625,-17964.62695
334.234375,-17967.46484
334.2421875,-17969.06641
334.25,-17969.78711
334.2578125,-17969.64453
334.265625,-17968.97266
334.2734375,-17968.14648
334.28125,-17966.84961
334.2890625,-17964.80078
334.296875,-17961.27539
334.3046875,-17956.29102
334.3125,-17951.42773
334.3203125,-17949.33594
334.328125,-17953.64258
334.3359375,-17967.04492
334.34375,-17990.2168
334.3515625,-18021.26953
334.359375,-18055.875
334.3671875,-18088.80078
334.375,-18115.75391
334.3828125,-18134.82227
334.390625,-18148.05469
334.3984375,-18160.00195
334.40625,-18176.18164
334.4140625,-18200.20508
334.421875,-18231.43164
334.4296875,-18265.9707
334.4375,-18298.20703
334.4453125,-18324.46289
334.453125,-18345.39258
334.4609375,-18365.29492
334.46875,-18390.08203
334.4765625,-18423.56836
334.484375,-18465.76953
334.4921875,-18513.57617
334.5,-18563.38086
334.5078125,-18613.05078
334.515625,-18664.11133
334.5234375,-18719.29492
334.53125,-18781.06641
334.5390625,-18848.98242
334.546875,-18920.11523
334.5546875,-18990.32813
334.5625,-19055.64258
334.5703125,-19114.16992
334.578125,-19165.1543
334.5859375,-19208.47656
334.59375,-19244.18945
334.6015625,-19272.25781
334.609375,-19293.79297
334.6171875,-19311.38281
334.625,-19328.84961
334.6328125,-19349.9668
334.640625,-19376.3457
334.6484375,-19406.66016
334.65625,-19437.02148
334.6640625,-19462.83789
334.671875,-19482.24609
334.6796875,-19496.86914
334.6875,-19511.67578
334.6953125,-19532.07617
334.703125,-19560.09766
334.7109375,-19593.44531
334.71875,-19625.77148
334.7265625,-19650.36719
334.734375,-19663.78516
334.7421875,-19666.72461
334.75,-19662.65234
334.7578125,-19654.11133
334.765625,-19640.06836
334.7734375,-19616.41602
334.78125,-19578.7832
334.7890625,-19526.81055
334.796875,-19465.82031
334.8046875,-19404.67969
334.8125,-19352.10938
334.8203125,-19311.37891
334.828125,-19279.08594
334.8359375,-19247.21484
334.84375,-19207.11719
334.8515625,-19154.73047
334.859375,-19091.6543
334.8671875,-19024.31445
334.875,-18960.71484
334.8828125,-18906.74023
334.890625,-18864.54883
334.8984375,-18832.67773
334.90625,-18807.68945
334.9140625,-18786.46875
334.921875,-18766.98047
334.9296875,-18748.74414
334.9375,-18731.86328
334.9453125,-18715.83008
334.953125,-18700.04492
334.9609375,-18683.41797
334.96875,-18665.66211
334.9765625,-18647.99805
334.984375,-18632.49414
334.9921875,-18622.01367
335,-18618.30859
335.0078125,-18621.27148
335.015625,-18628.64063
335.0234375,-18636.31836
335.03125,-18639.87305
335.0390625,-18636.14063
335.046875,-18624.41211
335.0546875,-18607.19336
335.0625,-18588.74414
335.0703125,-18573.66797
335.078125,-18564.72852
335.0859375,-18561.49805
335.09375,-18561.66016
335.1015625,-18561.75391
335.109375,-18559.19531
335.1171875,-18552.99414
335.125,-18542.76953
335.1328125,-18528.68555
335.140625,-18510.65234
335.1484375,-18489.26758
335.15625,-18466.64063
335.1640625,-18445.98633
335.171875,-18430.32813
335.1796875,-18420.55664
335.1875,-18414.33398
335.1953125,-18407.74414
335.203125,-18397.0957
335.2109375,-18381.56641
335.21875,-18363.38867
335.2265625,-18345.74805
335.234375,-18331.36914
335.2421875,-18320.51758
335.25,-18312.09766
335.2578125,-18305.41992
335.265625,-18300.61328
335.2734375,-18298.73633
335.28125,-18299.59961
335.2890625,-18301.06445
335.296875,-18299.87305
335.3046875,-18293.64063
335.3125,-18282.9707
335.3203125,-18271.46484
335.328125,-18263.4043
335.3359375,-18261.64648
335.34375,-18265.38477
335.3515625,-18271.48047
335.359375,-18276.64258
335.3671875,-18279.24805
335.375,-18280.73438
335.3828125,-18283.58398
335.390625,-18289.78906
335.3984375,-18299.7207
335.40625,-18311.74805
335.4140625,-18323.81641
335.421875,-18334.18555
335.4296875,-18342.26758
335.4375,-18348.74023
335.4453125,-18355.21094
335.453125,-18364.19141
335.4609375,-18378.7168
335.46875,-18401.47656
335.4765625,-18434.77734
335.484375,-18479.25586
335.4921875,-18534.5332
335.5,-18599.30469
335.5078125,-18672.74805
335.515625,-18753.44531
335.5234375,-18839.33203
335.53125,-18927.29883
335.5390625,-19013.66602
335.546875,-19094.875
335.5546875,-19169.24023
335.5625,-19237.1582
335.5703125,-19300.30078
335.578125,-19360.01563
335.5859375,-19415.59375
335.59375,-19464.66211
335.6015625,-19504.65039
335.609375,-19534.67773
335.6171875,-19557.4668
335.625,-19577.75586
335.6328125,-19600.37891
335.640625,-19627.69531
335.6484375,-19657.96289
335.65625,-19687.28711
335.6640625,-19711.41406
335.671875,-19728.60352
335.6796875,-19740.74023
335.6875,-19751.76367
335.6953125,-19765.59375
335.703125,-19783.64258
335.7109375,-19804.03711
335.71875,-19822.92188
335.7265625,-19836.30469
335.734375,-19842.45117
335.7421875,-19842.5
335.75,-19839.26367
335.7578125,-19836.2207
335.765625,-19834.84961
335.7734375,-19834.37891
335.78125,-19832.41406
335.7890625,-19826.02734
335.796875,-19814.23438
335.8046875,-19797.85352
335.8125,-19779.07031
335.8203125,-19759.84766
335.828125,-19740
335.8359375,-19717.22656
335.84375,-19688.30273
335.8515625,-19651.25391
335.859375,-19607.2168
335.8671875,-19559.83594
335.875,-19513.77344
335.8828125,-19472.08984
335.890625,-19434.49805
335.8984375,-19398.78906
335.90625,-19361.95313
335.9140625,-19322.58789
335.921875,-19281.61719
335.9296875,-19240.74023
335.9375,-19201.6543
335.9453125,-19164.39063
335.953125,-19128.02344
335.9609375,-19092.06836
335.96875,-19057.15039
335.9765625,-19025.25586
335.984375,-18998.45313
335.9921875,-18977.35547
336,-18960.75781
336.0078125,-18945.44922
336.015625,-18928.19336
336.0234375,-18907.00195
336.03125,-18881.78711
336.0390625,-18855.2793
336.046875,-18831.17773
336.0546875,-18813.07617
336.0625,-18802.95703
336.0703125,-18799.75195
336.078125,-18800.39453
336.0859375,-18800.66992
336.09375,-18797.50781
336.1015625,-18790.41406
336.109375,-18781.29688
336.1171875,-18773.14063
336.125,-18767.95703
336.1328125,-18765.23438
336.140625,-18762.82227
336.1484375,-18757.86719
336.15625,-18749.08984
336.1640625,-18737.35352
336.171875,-18724.38672
336.1796875,-18712.02148
336.1875,-18700.23438
336.1953125,-18687.81445
336.203125,-18673.86914
336.2109375,-18658.625
336.21875,-18644.18555
336.2265625,-18632.66016
336.234375,-18624.62695
336.2421875,-18618.32227
336.25,-18610.25977
336.2578125,-18597.39844
336.265625,-18578.9082
336.2734375,-18556.30469
336.28125,-18532.95508
336.2890625,-18511.47266
336.296875,-18493.08008
336.3046875,-18477.52734
336.3125,-18463.68164
336.3203125,-18451.41211
336.328125,-18440.99023
336.3359375,-18432.94336
336.34375,-18427.35352
336.3515625,-18423.11914
336.359375,-18418.77148
336.3671875,-18412.78906
336.375,-18404.18555
336.3828125,-18392.63477
336.390625,-18377.90234
336.3984375,-18359.92578
336.40625,-18338.9668
336.4140625,-18315.79688
336.421875,-18292.66211
336.4296875,-18272.16016
336.4375,-18256.85547
336.4453125,-18248.04688
336.453125,-18244.7207
336.4609375,-18244.89844
336.46875,-18246.20508
336.4765625,-18247.94727
336.484375,-18252.17969
336.4921875,-18262.72461
336.5,-18283.87695
336.5078125,-18317.48633
336.515625,-18362.33008
336.5234375,-18414.43359
336.53125,-18468.9082
336.5390625,-18522.59766
336.546875,-18575.17578
336.5546875,-18628.42969
336.5625,-18685.16016
336.5703125,-18746.48438
336.578125,-18811.37695
336.5859375,-18877.00781
336.59375,-18939.6582
336.6015625,-18997.09961
336.609375,-19048.76367
336.6171875,-19096.18945
336.625,-19142.54102
336.6328125,-19191.04102
336.640625,-19244.125
336.6484375,-19302.19727
336.65625,-19363.36523
336.6640625,-19424.3125
336.671875,-19481.4043
336.6796875,-19532.60156
336.6875,-19578.23047
336.6953125,-19620.31641
336.703125,-19661.93359
336.7109375,-19704.55664
336.71875,-19747.375
336.7265625,-19787.51172
336.734375,-19821.02539
336.7421875,-19845.88867
336.75,-19862.67383
336.7578125,-19874.8418
336.765625,-19887.19922
336.7734375,-19903.04492
336.78125,-19922.71484
336.7890625,-19943.38477
336.796875,-19960.97461
336.8046875,-19973.15625
336.8125,-19980.7168
336.8203125,-19987.56055
336.828125,-19998.11523
336.8359375,-20014.08008
336.84375,-20033.83789
336.8515625,-20052.65234
336.859375,-20065.89844
336.8671875,-20071.73828
336.875,-20071.24414
336.8828125,-20067.62695
336.890625,-20062.87695
336.8984375,-20056.24414
336.90625,-20044.61914
336.9140625,-20024.08789
336.921875,-19992.42188
336.9296875,-19950.03711
336.9375,-19899.42383
336.9453125,-19844.1543
336.953125,-19787.16016
336.9609375,-19730.66797
336.96875,-19676.16992
336.9765625,-19624.12695
336.984375,-19574.8125
336.9921875,-19527.26953
337,-19479.94727
337.0078125,-19431.92578
337.015625,-19382.55859
337.0234375,-19332.89844
337.03125,-19284.49414
337.0390625,-19238.81836
337.046875,-19196.71875
337.0546875,-19158.24414
337.0625,-19123.32422
337.0703125,-19092.21289
337.078125,-19065.13477
337.0859375,-19042.35742
337.09375,-19022.99414
337.1015625,-19005.6543
337.109375,-18989.08008
337.1171875,-18972.4668
337.125,-18956.65234
337.1328125,-18942.51563
337.140625,-18930.21484
337.1484375,-18918.4375
337.15625,-18904.08398
337.1640625,-18884.42383
337.171875,-18858.41992
337.1796875,-18828.19727
337.1875,-18798.70703
337.1953125,-18775.45703
337.203125,-18761.89844
337.2109375,-18757.49414
337.21875,-18757.55078
337.2265625,-18756.07031
337.234375,-18748.15234
337.2421875,-18732.87109
337.25,-18713.3418
337.2578125,-18694.28906
337.265625,-18680.04297
337.2734375,-18671.59375
337.28125,-18666.92969
337.2890625,-18662.7832
337.296875,-18656.40039
337.3046875,-18647.19727
337.3125,-18636.00977
337.3203125,-18623.73828
337.328125,-18610.12305
337.3359375,-18593.44336
337.34375,-18572.00586
337.3515625,-18545.88672
337.359375,-18517.51367
337.3671875,-18491.875
337.375,-18473.7793
337.3828125,-18466.2207
337.390625,-18469.03711
337.3984375,-18478.75195
337.40625,-18491.01172
337.4140625,-18501.5918
337.421875,-18508.16797
337.4296875,-18510.75
337.4375,-18510.69922
337.4453125,-18510.21094
337.453125,-18511.03906
337.4609375,-18513.75977
337.46875,-18517.42969
337.4765625,-18519.41016
337.484375,-18516.61914
337.4921875,-18507.04688
337.5,-18491.27734
337.5078125,-18473.62891
337.515625,-18460.83203
337.5234375,-18459.64063
337.53125,-18473.86719
337.5390625,-18502.41016
337.546875,-18541.24219
337.5546875,-18585.64063
337.5625,-18633.81445
337.5703125,-18688.31641
337.578125,-18753.94531
337.5859375,-18834.54297
337.59375,-18929.61133
337.6015625,-19033.63477
337.609375,-19138.6875
337.6171875,-19237.92578
337.625,-19328.81836
337.6328125,-19413.17578
337.640625,-19494.34961
337.6484375,-19574.84961
337.65625,-19653.75977
337.6640625,-19728.08789
337.671875,-19795.3418
337.6796875,-19855.20898
337.6875,-19910.625
337.6953125,-19964.875
337.703125,-20019.07617
337.7109375,-20070.83984
337.71875,-20115.04297
337.7265625,-20147.29883
337.734375,-20166.79102
337.7421875,-20177.14648
337.75,-20184.78711
337.7578125,-20195.02539
337.765625,-20209.64844
337.7734375,-20226.32813
337.78125,-20240.33789
337.7890625,-20248.56445
337.796875,-20250.77539
337.8046875,-20249.99414
337.8125,-20250.56641
337.8203125,-20255.08203
337.828125,-20263.92969
337.8359375,-20275.06055
337.84375,-20286.13086
337.8515625,-20296.21289
337.859375,-20306.20508
337.8671875,-20318.16016
337.875,-20333.79102
337.8828125,-20353.25781
337.890625,-20375.38672
337.8984375,-20397.94336
337.90625,-20418.91602
337.9140625,-20436.91406
337.921875,-20450.63867
337.9296875,-20459.4375
337.9375,-20462.15234
337.9453125,-20457.62305
337.953125,-20444.95117
337.9609375,-20422.98438
337.96875,-20391.23438
337.9765625,-20349.4375
337.984375,-20298.38477
337.9921875,-20240.41406
338,-20178.82813
338.0078125,-20117.46484
338.015625,-20058.27148
338.0234375,-20000.52539
338.03125,-19941.79492
338.0390625,-19879.1582
338.046875,-19812.14648
338.0546875,-19743.6582
338.0625,-19678.41406
338.0703125,-19621.125
338.078125,-19572.97266
338.0859375,-19531.31055
338.09375,-19491.64063
338.1015625,-19450.14063
338.109375,-19406.92969
338.1171875,-19365.58789
338.125,-19331.25391
338.1328125,-19307.64844
338.140625,-19294.81836
338.1484375,-19289.45117
338.15625,-19286.78711
338.1640625,-19282.75586
338.171875,-19276.26758
338.1796875,-19268.41016
338.1875,-19261.84375
338.1953125,-19259.08008
338.203125,-19260.69531
338.2109375,-19265.76367
338.21875,-19271.26953
338.2265625,-19273.62305
338.234375,-19270.20117
338.2421875,-19260.12305
338.25,-19245.01953
338.2578125,-19227.88086
338.265625,-19211.4375
338.2734375,-19196.85156
338.28125,-19183.22852
338.2890625,-19168.91406
338.296875,-19153.15234
338.3046875,-19136.64648
338.3125,-19121.7793
338.3203125,-19110.02148
338.328125,-19100.99609
338.3359375,-19092.23438
338.34375,-19080.1582
338.3515625,-19063.0293
338.359375,-19041.36133
338.3671875,-19017.93945
338.375,-18996.41406
338.3828125,-18979.18359
338.390625,-18967.00391
338.3984375,-18959.01172
338.40625,-18953.66602
338.4140625,-18949.54102
338.421875,-18945.20508
338.4296875,-18939.50781
338.4375,-18931.58984
338.4453125,-18921.04883
338.453125,-18909.26172
338.4609375,-18898.45898
338.46875,-18891.52539
338.4765625,-18890.64453
338.484375,-18895.74805
338.4921875,-18905.14648
338.5,-18915.41992
338.5078125,-18923.01953
338.515625,-18925.68359
338.5234375,-18922.53125
338.53125,-18914.21289
338.5390625,-18902.0625
338.546875,-18887.57031
338.5546875,-18872.50586
338.5625,-18858.54883
338.5703125,-18847.67383
338.578125,-18841.55078
338.5859375,-18840.63086
338.59375,-18844.7793
338.6015625,-18852.95898
338.609375,-18864.79297
338.6171875,-18881.43555
338.625,-18904.71484
338.6328125,-18936.64648
338.640625,-18976.83203
338.6484375,-19021.9082
338.65625,-19066.57031
338.6640625,-19105.37891
338.671875,-19135.46094
338.6796875,-19157.33789
338.6875,-19174.18945
338.6953125,-19190.17773
338.703125,-19208.1875
338.7109375,-19229.33984
338.71875,-19253.16797
338.7265625,-19278.10938
338.734375,-19303.27734
338.7421875,-19328.17383
338.75,-19353.45898
338.7578125,-19381.13477
338.765625,-19413.54492
338.7734375,-19453.31836
338.78125,-19501.21094
338.7890625,-19555.39258
338.796875,-19611.4707
338.8046875,-19663.75
338.8125,-19707.75977
338.8203125,-19741.97266
338.828125,-19768.05664
338.8359375,-19789.70703
338.84375,-19809.86133
338.8515625,-19829.38086
338.859375,-19846.85742
338.8671875,-19859.7207
338.875,-19867.20898
338.8828125,-19870.6582
338.890625,-19873.39258
338.8984375,-19879.07031
338.90625,-19889.08008
338.9140625,-19902.58203
338.921875,-19916.63867
338.9296875,-19928.41992
338.9375,-19936.83984
338.9453125,-19942.84375
338.953125,-19948.69922
338.9609375,-19956.58789
338.96875,-19967.4707
338.9765625,-19981.75391
338.984375,-19999.1543
338.9921875,-20019.50195
339,-20042.1543
339.0078125,-20064.62695
339.015625,-20083.20508
339.0234375,-20092.875
339.03125,-20089.625
339.0390625,-20072.30273
339.046875,-20042.59961
339.0546875,-20004.66602
339.0625,-19962.58984
339.0703125,-19919.12891
339.078125,-19875.47656
339.0859375,-19831.83594
339.09375,-19788.50391
339.1015625,-19745.99023
339.109375,-19704.01172
339.1171875,-19661.47656
339.125,-19615.93164
339.1328125,-19565.41406
339.140625,-19510.08203
339.1484375,-19452.5332
339.15625,-19397.91211
339.1640625,-19350.8418
339.171875,-19313.61328
339.1796875,-19285.41602
339.1875,-19262.79102
339.1953125,-19242.20313
339.203125,-19221.68359
339.2109375,-19201.5
339.21875,-19183.36719
339.2265625,-19168.56641
339.234375,-19156.93945
339.2421875,-19146.92188
339.25,-19136.31641
339.2578125,-19124.35352
339.265625,-19111.38281
339.2734375,-19098.90625
339.28125,-19088.32227
339.2890625,-19079.61719
339.296875,-19072.25977
339.3046875,-19065.12891
339.3125,-19057.76367
339.3203125,-19050.73242
339.328125,-19044.63672
339.3359375,-19039.60938
339.34375,-19034.5918
339.3515625,-19027.74609
339.359375,-19017.64648
339.3671875,-19003.92188
339.375,-18987.86719
339.3828125,-18971.66797
339.390625,-18956.96484
339.3984375,-18944.69727
339.40625,-18933.9707
339.4140625,-18923.01563
339.421875,-18909.99023
339.4296875,-18893.26953
339.4375,-18872.58789
339.4453125,-18848.23438
339.453125,-18820.93359
339.4609375,-18791.67383
339.46875,-18761.07422
339.4765625,-18729.91016
339.484375,-18699.10742
339.4921875,-18669.83594
339.5,-18643.67383
339.5078125,-18621.25977
339.515625,-18602.97266
339.5234375,-18588.02344
339.53125,-18574.56836
339.5390625,-18561.08984
339.546875,-18546.20117
339.5546875,-18529.53711
339.5625,-18511.89648
339.5703125,-18494.65234
339.578125,-18480.32031
339.5859375,-18471.22266
339.59375,-18468.89648
339.6015625,-18473.12109
339.609375,-18480.91797
339.6171875,-18487.33008
339.625,-18487.0332
339.6328125,-18476.72852
339.640625,-18457.2832
339.6484375,-18433.41992
339.65625,-18412.29688
339.6640625,-18400.38672
339.671875,-18400.62109
339.6796875,-18412.49805
339.6875,-18432.35352
339.6953125,-18456.14258
339.703125,-18481.5625
339.7109375,-18508.38281
339.71875,-18538.80078
339.7265625,-18575.34961
339.734375,-18619.67773
339.7421875,-18671.66797
339.75,-18728.93164
339.7578125,-18787.76563
339.765625,-18844.43555
339.7734375,-18896.63281
339.78125,-18944.74023
339.7890625,-18991.11914
339.796875,-19038.99609
339.8046875,-19090.30664
339.8125,-19144.04883
339.8203125,-19197.51563
339.828125,-19247.25391
339.8359375,-19291.61523
339.84375,-19331.73633
339.8515625,-19369.92578
339.859375,-19408.26172
339.8671875,-19446.1582
339.875,-19480.82813
339.8828125,-19509.34766
339.890625,-19531.03516
339.8984375,-19548.79688
339.90625,-19567.83789
339.9140625,-19592.34766
339.921875,-19623.26172
339.9296875,-19656.70898
339.9375,-19686.44922
339.9453125,-19707.10352
339.953125,-19716.61914
339.9609375,-19717.93359
339.96875,-19716.45898
339.9765625,-19717.59766
339.984375,-19724.47852
339.9921875,-19736.57031
340,-19751.34961
340.0078125,-19765.45898
340.015625,-19776.47656
340.0234375,-19783.63867
340.03125,-19787.54297
340.0390625,-19789.85156
340.046875,-19792.88672
340.0546875,-19798.94141
340.0625,-19810.41016
340.0703125,-19828.32031
340.078125,-19852.13086
340.0859375,-19879.34375
340.09375,-19905.60547
340.1015625,-19926.82813
340.109375,-19939.64844
340.1171875,-19942.66797
340.125,-19936.43555
340.1328125,-19922.16797
340.140625,-19901.28906
340.1484375,-19874.47852
340.15625,-19841.93164
340.1640625,-19803.9082
340.171875,-19761.03906
340.1796875,-19714.71875
340.1875,-19666.96875
340.1953125,-19619.72461
340.203125,-19575.09375
340.2109375,-19533.96094
340.21875,-19496.09375
340.2265625,-19459.98828
340.234375,-19422.98438
340.2421875,-19383.39844
340.25,-19341.04297
340.2578125,-19298.16992
340.265625,-19258.77539
340.2734375,-19226.11523
340.28125,-19200.92383
340.2890625,-19180.21289
340.296875,-19158.44336
340.3046875,-19130.39648
340.3125,-19093.72266
340.3203125,-19050.61523
340.328125,-19006.72461
340.3359375,-18968.06641
340.34375,-18938.77539
340.3515625,-18918.40039
340.359375,-18902.85352
340.3671875,-18886.54688
340.375,-18864.88281
340.3828125,-18837.34766
340.390625,-18807.06055
340.3984375,-18779.40039
340.40625,-18759.21094
340.4140625,-18747.72852
340.421875,-18742.18164
340.4296875,-18737.20508
340.4375,-18728.15234
340.4453125,-18714.1875
340.453125,-18698.61133
340.4609375,-18687.08398
340.46875,-18683.70703
340.4765625,-18687.75
340.484375,-18694.26172
340.4921875,-18695.95508
340.5,-18687.69922
340.5078125,-18669.62109
340.515625,-18646.0918
340.5234375,-18623.87305
340.53125,-18607.60938
340.5390625,-18597.93945
340.546875,-18591.83594
340.5546875,-18584.55273
340.5625,-18572.63086
340.5703125,-18555.25781
340.578125,-18534.14648
340.5859375,-18512.36328
340.59375,-18492.36133
340.6015625,-18475.37695
340.609375,-18461.07031
340.6171875,-18447.68555
340.625,-18433.68945
340.6328125,-18417.79688
340.640625,-18400.16406
340.6484375,-18382.53711
340.65625,-18367.12109
340.6640625,-18356.11133
340.671875,-18349.6875
340.6796875,-18345.85938
340.6875,-18341.55273
340.6953125,-18334.12305
340.703125,-18323.31055
340.7109375,-18311.49609
340.71875,-18302.24609
340.7265625,-18298.29883
340.734375,-18299.46289
340.7421875,-18303.04297
340.75,-18305.54688
340.7578125,-18304.75781
340.765625,-18302.10156
340.7734375,-18301.375
340.78125,-18307.23828
340.7890625,-18322.88672
340.796875,-18348.01563
340.8046875,-18379.8125
340.8125,-18413.83594
340.8203125,-18446.33203
340.828125,-18475.64648
340.8359375,-18502.20508
340.84375,-18527.70898
340.8515625,-18553.57227
340.859375,-18579.81445
340.8671875,-18605.54102
340.875,-18629.64453
340.8828125,-18652.66211
340.890625,-18677.08008
340.8984375,-18705.85938
340.90625,-18741.04297
340.9140625,-18780.98242
340.921875,-18820.74219
340.9296875,-18854.55469
340.9375,-18878.65625
340.9453125,-18894.57813
340.953125,-18907.98633
340.9609375,-18925.83008
340.96875,-18952.14648
340.9765625,-18985.43164
340.984375,-19019.63672
340.9921875,-19047.75586
341,-19065.44336
341.0078125,-19074.2168
341.015625,-19078.69922
341.0234375,-19084.66016
341.03125,-19095.58398
341.0390625,-19110.93164
341.046875,-19128.18945
341.0546875,-19144.30078
341.0625,-19157.82031
341.0703125,-19169.33789
341.078125,-19179.78516
341.0859375,-19189.88477
341.09375,-19199.23633
341.1015625,-19207.31055
341.109375,-19214.60352
341.1171875,-19222.93555
341.125,-19234.86133
341.1328125,-19252.22852
341.140625,-19274.71289
341.1484375,-19300.58594
341.15625,-19327.23438
341.1640625,-19353.29883
341.171875,-19379.39844
341.1796875,-19407.04297
341.1875,-19437.81445
341.1953125,-19470.81055
341.203125,-19502.5
341.2109375,-19527.89063
341.21875,-19542.13086
341.2265625,-19542.87305
341.234375,-19530.79297
341.2421875,-19509.01172
341.25,-19481.53516
341.2578125,-19451.19922
341.265625,-19418.88477
341.2734375,-19383.46289
341.28125,-19342.50977
341.2890625,-19294.54492
341.296875,-19239.42578
341.3046875,-19179.39063
341.3125,-19118.45117
341.3203125,-19060.60352
341.328125,-19009.08594
341.3359375,-18964.51953
341.34375,-18925.24023
341.3515625,-18888.61133
341.359375,-18852.42188
341.3671875,-18816.66992
341.375,-18783.49414
341.3828125,-18755.77344
341.390625,-18735.125
341.3984375,-18719.91797
341.40625,-18705.81055
341.4140625,-18687.80469
341.421875,-18663.04688
341.4296875,-18633.57422
341.4375,-18604.84961
341.4453125,-18583.18164
341.453125,-18571.70703
341.4609375,-18567.74805
341.46875,-18564.67969
341.4765625,-18554.97461
341.484375,-18534.70898
341.4921875,-18505.72656
341.5,-18473.75
341.5078125,-18445.7793
341.515625,-18425.08203
341.5234375,-18410.64258
341.53125,-18398.66992
341.5390625,-18385.04688
341.546875,-18368.10352
341.5546875,-18348.89648
341.5625,-18329.63086
341.5703125,-18312.65625
341.578125,-18298.52539
341.5859375,-18286.60352
341.59375,-18275.92188
341.6015625,-18265.46484
341.609375,-18255.14258
341.6171875,-18244.79102
341.625,-18234.10742
341.6328125,-18222.73633
341.640625,-18210.22852
341.6484375,-18196.74805
341.65625,-18183.04297
341.6640625,-18170.23047
341.671875,-18159.51758
341.6796875,-18151.25781
341.6875,-18145.03516
341.6953125,-18139.7168
341.703125,-18133.76953
341.7109375,-18127.00586
341.71875,-18120.38281
341.7265625,-18116.27344
341.734375,-18117.4668
341.7421875,-18125.03906
341.75,-18138.02148
341.7578125,-18152.82813
341.765625,-18165.10742
341.7734375,-18171.76563
341.78125,-18172.17578
341.7890625,-18168.17383
341.796875,-18162.44727
341.8046875,-18156.62109
341.8125,-18150.80859
341.8203125,-18143.83789
341.828125,-18135.18945
341.8359375,-18125.91992
341.84375,-18118.00391
341.8515625,-18113.72266
341.859375,-18113.35352
341.8671875,-18115.35742
341.875,-18117.80273
341.8828125,-18119.76758
341.890625,-18123.25195
341.8984375,-18131.79883
341.90625,-18148.50586
341.9140625,-18173.60156
341.921875,-18203.42578
341.9296875,-18232.06055
341.9375,-18254.47461
341.9453125,-18269.20703
341.953125,-18279.94531
341.9609375,-18293.18359
341.96875,-18315.37109
341.9765625,-18349.73438
341.984375,-18394.75
341.9921875,-18446.41406
342,-18499.96289
342.0078125,-18552.88477
342.015625,-18605.07422
342.0234375,-18657.37695
342.03125,-18710.53125
342.0390625,-18763.81055
342.046875,-18815.91797
342.0546875,-18866.46484
342.0625,-18916.65234
342.0703125,-18968.89648
